/scratch/msr/rsrch_0.csv,msr,lecar,752912,3097806,3834888,411,0.001,unique,19.55,306.01,|('learning_rate', 0)|, 0
/scratch/msr/rsrch_0.csv,msr,lecar,760995,3089723,3833227,411,0.001,unique,19.76,310.14,|('learning_rate', 0.001)|, 0.001
/scratch/msr/rsrch_0.csv,msr,lecar,762024,3088694,3833296,411,0.001,unique,19.79,304.53,|('learning_rate', 0.002)|, 0.002
/scratch/msr/rsrch_0.csv,msr,lecar,761993,3088725,3833209,411,0.001,unique,19.79,305.37,|('learning_rate', 0.003)|, 0.003
/scratch/msr/rsrch_0.csv,msr,lecar,762546,3088172,3833132,411,0.001,unique,19.8,302.73,|('learning_rate', 0.004)|, 0.004
/scratch/msr/rsrch_0.csv,msr,lecar,762930,3087788,3833059,411,0.001,unique,19.81,302.99,|('learning_rate', 0.005)|, 0.005
/scratch/msr/rsrch_0.csv,msr,lecar,762965,3087753,3833059,411,0.001,unique,19.81,300.75,|('learning_rate', 0.006)|, 0.006
/scratch/msr/rsrch_0.csv,msr,lecar,764112,3086606,3832911,411,0.001,unique,19.84,300.37,|('learning_rate', 0.007)|, 0.007
/scratch/msr/rsrch_0.csv,msr,lecar,764089,3086629,3832967,411,0.001,unique,19.84,292.28,|('learning_rate', 0.008)|, 0.008
/scratch/msr/rsrch_0.csv,msr,lecar,767422,3083296,3832998,411,0.001,unique,19.93,289.72,|('learning_rate', 0.009)|, 0.009
/scratch/msr/rsrch_0.csv,msr,lecar,767960,3082758,3832966,411,0.001,unique,19.94,291.48,|('learning_rate', 0.01)|, 0.01
/scratch/msr/rsrch_0.csv,msr,lecar,786678,3064040,3833203,411,0.001,unique,20.43,285.65,|('learning_rate', 0.02)|, 0.02
/scratch/msr/rsrch_0.csv,msr,lecar,889131,2961587,3833687,411,0.001,unique,23.09,286.21,|('learning_rate', 0.03)|, 0.03
/scratch/msr/rsrch_0.csv,msr,lecar,925752,2924966,3834002,411,0.001,unique,24.04,285.58,|('learning_rate', 0.04)|, 0.04
/scratch/msr/rsrch_0.csv,msr,lecar,935543,2915175,3833654,411,0.001,unique,24.3,292.91,|('learning_rate', 0.05)|, 0.05
/scratch/msr/rsrch_0.csv,msr,lecar,971294,2879424,3834046,411,0.001,unique,25.22,284.36,|('learning_rate', 0.06)|, 0.06
/scratch/msr/rsrch_0.csv,msr,lecar,1001273,2849445,3833893,411,0.001,unique,26,280.03,|('learning_rate', 0.07)|, 0.07
/scratch/msr/rsrch_0.csv,msr,lecar,1023581,2827137,3833749,411,0.001,unique,26.58,278.58,|('learning_rate', 0.08)|, 0.08
/scratch/msr/rsrch_0.csv,msr,lecar,1019847,2830871,3833796,411,0.001,unique,26.48,284.32,|('learning_rate', 0.09)|, 0.09
/scratch/msr/rsrch_0.csv,msr,lecar,1014742,2835976,3833748,411,0.001,unique,26.35,285.92,|('learning_rate', 0.1)|, 0.1
/scratch/msr/rsrch_0.csv,msr,lecar,1113441,2737277,3833194,411,0.001,unique,28.92,278.67,|('learning_rate', 0.2)|, 0.2
/scratch/msr/rsrch_0.csv,msr,lecar,1106049,2744669,3833226,411,0.001,unique,28.72,274.7,|('learning_rate', 0.3)|, 0.3
/scratch/msr/rsrch_0.csv,msr,lecar,1125768,2724950,3833376,411,0.001,unique,29.24,271.48,|('learning_rate', 0.4)|, 0.4
/scratch/msr/rsrch_0.csv,msr,lecar,1173209,2677509,3833255,411,0.001,unique,30.47,274.84,|('learning_rate', 0.5)|, 0.5
/scratch/msr/rsrch_0.csv,msr,lecar,1190213,2660505,3833043,411,0.001,unique,30.91,282.13,|('learning_rate', 0.6)|, 0.6
/scratch/msr/rsrch_0.csv,msr,lecar,1199812,2650906,3832795,411,0.001,unique,31.16,277.42,|('learning_rate', 0.7)|, 0.7
/scratch/msr/rsrch_0.csv,msr,lecar,1197466,2653252,3832779,411,0.001,unique,31.1,281.69,|('learning_rate', 0.8)|, 0.8
/scratch/msr/rsrch_0.csv,msr,lecar,1214292,2636426,3832725,411,0.001,unique,31.53,281.35,|('learning_rate', 0.9)|, 0.9
/scratch/msr/rsrch_0.csv,msr,lecar,1215621,2635097,3832753,411,0.001,unique,31.57,281.21,|('learning_rate', 1)|, 1
/scratch/msr/stg_1.csv,msr,lecar,35433,1530630,1565801,354,0.001,unique,2.26,134.37,|('learning_rate', 0)|, 0
/scratch/msr/stg_1.csv,msr,lecar,35555,1530508,1565801,354,0.001,unique,2.27,139.27,|('learning_rate', 0.001)|, 0.001
/scratch/msr/stg_1.csv,msr,lecar,36660,1529403,1565879,354,0.001,unique,2.34,132.39,|('learning_rate', 0.002)|, 0.002
/scratch/msr/stg_1.csv,msr,lecar,40402,1525661,1565897,354,0.001,unique,2.58,137.49,|('learning_rate', 0.003)|, 0.003
/scratch/msr/stg_1.csv,msr,lecar,41794,1524269,1565946,354,0.001,unique,2.67,135.46,|('learning_rate', 0.004)|, 0.004
/scratch/msr/stg_1.csv,msr,lecar,42547,1523516,1565916,354,0.001,unique,2.72,138.26,|('learning_rate', 0.005)|, 0.005
/scratch/msr/stg_1.csv,msr,lecar,45245,1520818,1565953,354,0.001,unique,2.89,137.64,|('learning_rate', 0.006)|, 0.006
/scratch/msr/stg_1.csv,msr,lecar,48579,1517484,1565974,354,0.001,unique,3.1,137.51,|('learning_rate', 0.007)|, 0.007
/scratch/msr/stg_1.csv,msr,lecar,49891,1516172,1565966,354,0.001,unique,3.19,135.21,|('learning_rate', 0.008)|, 0.008
/scratch/msr/stg_1.csv,msr,lecar,50549,1515514,1565966,354,0.001,unique,3.23,135.53,|('learning_rate', 0.009)|, 0.009
/scratch/msr/stg_1.csv,msr,lecar,51886,1514177,1565969,354,0.001,unique,3.31,133.05,|('learning_rate', 0.01)|, 0.01
/scratch/msr/stg_1.csv,msr,lecar,58793,1507270,1565963,354,0.001,unique,3.75,134.76,|('learning_rate', 0.02)|, 0.02
/scratch/msr/stg_1.csv,msr,lecar,70557,1495506,1565946,354,0.001,unique,4.51,133.82,|('learning_rate', 0.03)|, 0.03
/scratch/msr/stg_1.csv,msr,lecar,72794,1493269,1565915,354,0.001,unique,4.65,135.05,|('learning_rate', 0.04)|, 0.04
/scratch/msr/stg_1.csv,msr,lecar,72640,1493423,1565879,354,0.001,unique,4.64,134.28,|('learning_rate', 0.05)|, 0.05
/scratch/msr/stg_1.csv,msr,lecar,74770,1491293,1565883,354,0.001,unique,4.77,134.98,|('learning_rate', 0.06)|, 0.06
/scratch/msr/stg_1.csv,msr,lecar,74867,1491196,1565903,354,0.001,unique,4.78,136.93,|('learning_rate', 0.07)|, 0.07
/scratch/msr/stg_1.csv,msr,lecar,80229,1485834,1565888,354,0.001,unique,5.12,136.87,|('learning_rate', 0.08)|, 0.08
/scratch/msr/stg_1.csv,msr,lecar,72903,1493160,1565868,354,0.001,unique,4.66,138.76,|('learning_rate', 0.09)|, 0.09
/scratch/msr/stg_1.csv,msr,lecar,78737,1487326,1565872,354,0.001,unique,5.03,136.39,|('learning_rate', 0.1)|, 0.1
/scratch/msr/stg_1.csv,msr,lecar,82856,1483207,1565796,354,0.001,unique,5.29,141.67,|('learning_rate', 0.2)|, 0.2
/scratch/msr/stg_1.csv,msr,lecar,86720,1479343,1565754,354,0.001,unique,5.54,141.74,|('learning_rate', 0.3)|, 0.3
/scratch/msr/stg_1.csv,msr,lecar,88231,1477832,1565792,354,0.001,unique,5.63,142.84,|('learning_rate', 0.4)|, 0.4
/scratch/msr/stg_1.csv,msr,lecar,86576,1479487,1565765,354,0.001,unique,5.53,141.91,|('learning_rate', 0.5)|, 0.5
/scratch/msr/stg_1.csv,msr,lecar,84220,1481843,1565763,354,0.001,unique,5.38,143.87,|('learning_rate', 0.6)|, 0.6
/scratch/msr/stg_1.csv,msr,lecar,83504,1482559,1565788,354,0.001,unique,5.33,141.09,|('learning_rate', 0.7)|, 0.7
/scratch/msr/stg_1.csv,msr,lecar,82835,1483228,1565759,354,0.001,unique,5.29,141.11,|('learning_rate', 0.8)|, 0.8
/scratch/msr/stg_1.csv,msr,lecar,87686,1478377,1565762,354,0.001,unique,5.6,141.6,|('learning_rate', 0.9)|, 0.9
/scratch/msr/stg_1.csv,msr,lecar,83147,1482916,1565741,354,0.001,unique,5.31,148.81,|('learning_rate', 1)|, 1